"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","1996","1998","2000","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CUB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Cuba","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","30.9464042","36.1246015","41.9900107","35.688703499999995","35.5911781","40.0540804","33.8608334","42.2879533","42.317383799999995","42.9716245","43.0517806","39.752501699999996","39.7425542","42.1090936","42.111611599999996","51.3083356","51.289564399999996","50.658147","50.0984373","47.2258128","49.236573299999996","49.203217099999996","49.4420441","51.725507099999994","51.3036807","46.099959299999995"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","PNG","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Papua New Guinea","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","3.0","4.0","4.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","8.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MUS","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Mauritius","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.4731933","0.4620261","0.4142593","0.5783874","0.5883142","0.571632","0.6077906","0.6104298","0.6110365999999999","0.8303881999999999","0.7962256","0.7333444","0.7467754","0.98957","0.9262440999999999","1.0526309999999999","1.0592367999999999","1.1005388","1.0288458","0.9336102","0.8595784","0.8319143999999999","0.738763","0.7319597","0.823778","0.7653533"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LBY","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Libya","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","20.7633279","15.421721199999999","15.449981099999999","14.1175952","14.0200698","18.6482793","16.3155861","16.6596402","15.6328988","17.9129123","18.0774087","18.4018944","18.3934635","16.1503294","17.459507","13.8566603","12.227158099999999","11.9044593","14.587632999999999","14.143550999999999","13.648072599999999","12.1118726","15.491408499999999","13.7646415","16.0195062","16.569013599999998"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Brunei Darussalam","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.6637232","0.46588179999999996","0.46794359999999996","0.46810759999999996","0.45971399999999996","0.40734549999999997","0.45521839999999997","0.6451745","0.6480843","0.6779864","0.7798183999999999","0.7436708999999999","0.7425023","0.7478848","0.8076506","1.1383824999999999","1.1373096","0.9756594","1.0134455","1.0202584","1.0771038","1.0752528","1.0763513","0.9849534","0.9854733999999999","0.8351987999999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Solomon Islands","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","0.44396919999999995","0.3733022","0.3733022","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3733022","0.3733022","0.3395393","0.3118803","0.3118803","0.3118803"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TGO","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Togo","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","21.037303899999998","13.459549299999999","13.499638899999999","9.0623833","8.9323222","13.1486024","10.4865703","13.704228899999999","14.2333143","15.2554398","16.2971823","18.0755227","18.1421904","20.632780699999998","20.547380699999998","23.8495372","23.8437332","26.38131","25.8891118","26.720540099999997","28.8305954","27.840978399999997","27.955457","26.3693091","27.3794532","29.6393655"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CPV","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Cabo Verde","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","0.43587349999999997","0.43587349999999997","0.2972128","0.2756047","0.2468032","0.2468032","0.2468032","0.2468032","0.2304282","0.2304282","0.2304282","0.21004989999999998","0.21004989999999998","0.21004989999999998","0.21004989999999998","0.21004989999999998","0.21004989999999998","0.2350107","0.2350107","0.2350107","0.22522969999999998","0.22522969999999998","0.22406379999999998"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TCD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Chad","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","50.142740499999995","49.9652652","50.02665","39.9812004","30.4262436","34.6953824","32.2266218","30.1259424","30.3840151","29.4684545","32.309101399999996","33.072322","34.303272299999996","32.651088699999995","33.3623723","33.3985538","33.770199","34.646924","36.3354291","34.8260676","33.1886089","33.8319687","33.6126985","34.6803269","33.8561882","36.091463"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","DOM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Dominican Republic","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.30123469999999997","0.30123469999999997","0.30123469999999997","0.2546903","0.2546903","0.24241949999999998","0.24241949999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.23937619999999998","0.22906379999999998","0.2386345","0.2386345"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LAO","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Lao PDR","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","50.142740499999995","49.9652652","50.02665","40.9817293","33.5807151","42.5530259","35.6326697","41.8299922","42.778471499999995","42.7390585","42.4967529","43.0341604","43.3842597","43.4739511","45.4070347","53.760286799999996","52.2475382","54.030584","54.695223299999995","46.611451699999996","44.5114431","44.3404096","44.680188099999995","44.9686129","44.1313495","47.4258917"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GUM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Guam","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","0.2693143","-0.29885649999999997","-0.3018027","-0.2973473","-0.29387209999999997","-0.2817378","-0.279435","-0.2807897","-0.2804485","-0.28006749999999997","0.7679579999999999","0.7651163","0.7661041","0.7664249","0.7681859","0.7699022999999999","0.7650002","0.7679093","0.9528679999999999","0.9540388","1.269394"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CYM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Cayman Islands","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","86.18082969999999","86.00335249999999","86.06473919999999","86.06962159999999","75.7806317","68.74563169999999","75.6467849","75.5894989","75.6761298","75.7437017","70.8037909","70.8310747","70.8150237","70.8190661","70.82358099999999","73.04540639999999","73.01173709999999","73.02344049999999","73.0272418","73.04810719999999","73.06844559999999","68.9319034","73.0448309","74.3679478","74.38325999999999","74.3670612"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SYC","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Seychelles","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","80.26002059999999","80.08254339999999","80.1439281","80.14881249999999","79.898916","66.9163013","68.08669909999999","68.0571131","68.1018538","68.1367519","73.1476742","73.170799","73.15719399999999","74.2685733","71.7473528","70.43717","72.0808002","75.104849","71.3264714","71.9433952","70.2194864","68.9496111","70.2072523","66.9177052","69.4663087","72.00168839999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","HND","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Honduras","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","19.7268489","23.9418418","21.7194973","23.3199151","22.3711189","29.1192477","30.4373656","30.150402999999997","32.1579222","30.7284173","31.510586099999998","31.9193869","32.3369705","30.7006843","28.427756199999997","32.3958004","33.2788836","35.6952522","35.9279077","33.831356299999996","34.1156356","32.755028599999996","31.107177099999998","31.0221815","31.5735517","32.3168693"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NZL","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","New Zealand","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","1.9844191","1.8920971999999998","1.7800026999999998","2.0369265","2.0022756999999998","1.798038","1.9120352999999999","1.8456251","1.8177904999999999","1.8174015","1.9669744","1.8083665999999998","1.9627757","1.9728103","1.9354281999999998","2.0335793","1.9501287999999999","1.8226403","1.7876311","1.7035417","1.6838138","1.6915539","1.6029685999999999","1.6565079999999999","1.7271045999999999","1.8491848"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","PLW","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Palau","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","","","","0.9314532999999999","0.9314532999999999","0.9314532999999999","0.9314532999999999","0.9314532999999999","0.9314532999999999","0.9314532999999999","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997","0.43309739999999997"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KEN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Kenya","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","36.4820487","25.3032927","25.3315526","23.338604699999998","21.7968476","30.4596874","30.7063056","31.8508584","34.6361384","32.787504","33.1052135","35.0727792","34.500104199999996","35.7119333","37.1487141","37.2096789","38.142822699999996","39.1342266","39.3923363","38.582510299999996","39.6230085","37.9794152","38.5464883","38.992831699999996","39.3694351","39.875547399999995"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GMB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Gambia, The","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","2.0","2.0","2.0","2.0","3.0","5.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","8.0","8.0","8.0","9.0","10.0","10.0","10.0","10.0","12.0","13.0","13.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","STP","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","São Tomé and Príncipe","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-0.7897088","-0.7988362999999999","-0.7956793","-0.7954281","-0.8082803","-0.8252022","-0.9139256","-1.0189826","-0.8843441","-0.7813194","-0.7775255999999999","-0.816785","-0.7454738999999999","-0.7847881999999999","-0.8437148","-0.7347454999999999","-0.6582285999999999","-0.5965439","-0.5457335999999999","-0.38123009999999996","-0.45933999999999997","-0.48871909999999996","-0.5922232","-0.6505091","-0.6767276","-0.7186737999999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","COL","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Colombia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","6.0","6.0","6.0","7.0","7.0","8.0","8.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","10.0","10.0","10.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TWN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Taiwan, China","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.2527495","0.2527495","0.2527495","0.2380603","0.2380603","0.2380603","0.2380603","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.23517639999999998","0.22537549999999998","0.22537549999999998","0.2242073"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CAF","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Central African Republic","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.3765408","0.3765408","0.2761844","0.25859","0.25859","0.2549057","0.2549057","0.2316076","0.2316076","0.2316076","0.2316076","0.2109421","0.2109421","0.2109421","0.2109421","0.2109421","0.2109421","0.2109421","0.2109421","0.2109421","0.205651","0.20476229999999998","0.20476229999999998"
